# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Mar  2 07:51:45 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and sy_pnum > 2)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-3 b,K2-3,1,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=DIAMOND_LOWE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..172D/abstract target=ref>Diamond-Lowe et al. 2022</a>,10.05465350,0.00000880,-0.00000910,0,0.074700,0.001300,-0.001200,0,2.078,0.076,-0.067,0,0.185,0.007,-0.006,0,5.11000,0.65000,-0.64000,0,0.01608,0.00205,-0.00201,0,Mass,0.107000,0.057000,-0.059000,0,10.50,1.00,-1.00,0,501,5,-5,0,0,<a refstr=DIAMOND_LOWE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..172D/abstract target=ref>Diamond-Lowe et al. 2022</a>,M V,3844.00,61.00,-63.00,0,0.55,0.02,-0.02,0,0.55,0.03,-0.03,0,-0.157,0.075,-0.080,0,[Fe/H],4.70,0.02,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727000,0.1081500,-0.1081500,12.1680000,0.0090000,-0.0090000,8.5610000,0.0230000,-0.0230000,11.4785000,0.0009590,-0.0009590,2023-07-10,2022-11,2023-07-10
K2-3 c,K2-3,1,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=DIAMOND_LOWE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..172D/abstract target=ref>Diamond-Lowe et al. 2022</a>,24.64672900,0.00004400,-0.00004200,0,0.135700,0.002300,-0.002200,0,1.582,0.057,-0.051,0,0.141,0.005,-0.005,0,2.68000,0.85000,-0.85000,0,0.00843,0.00267,-0.00267,0,Mass,0.048000,0.073000,-0.035000,0,3.17,0.30,-0.30,0,372,4,-4,0,0,<a refstr=DIAMOND_LOWE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..172D/abstract target=ref>Diamond-Lowe et al. 2022</a>,M V,3844.00,61.00,-63.00,0,0.55,0.02,-0.02,0,0.55,0.03,-0.03,0,-0.157,0.075,-0.080,0,[Fe/H],4.70,0.02,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727000,0.1081500,-0.1081500,12.1680000,0.0090000,-0.0090000,8.5610000,0.0230000,-0.0230000,11.4785000,0.0009590,-0.0009590,2023-07-10,2022-11,2023-07-10
K2-3 d,K2-3,1,1,3,Transit,2015,K2,Published Confirmed,0,<a refstr=DIAMOND_LOWE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..172D/abstract target=ref>Diamond-Lowe et al. 2022</a>,44.55603000,0.00013000,-0.00012000,0,0.201400,0.003400,-0.003300,0,1.458,0.056,-0.051,0,0.130,0.005,-0.005,0,2.20000,,,1,0.00692,,,1,Mass,0.091000,0.120000,-0.064000,0,1.44,0.14,-0.14,0,305,3,-3,0,0,<a refstr=DIAMOND_LOWE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..172D/abstract target=ref>Diamond-Lowe et al. 2022</a>,M V,3844.00,61.00,-63.00,0,0.55,0.02,-0.02,0,0.55,0.03,-0.03,0,-0.157,0.075,-0.080,0,[Fe/H],4.70,0.02,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h29m20.49s,172.3353708,-01d27m18.49s,-1.4551364,44.0727000,0.1081500,-0.1081500,12.1680000,0.0090000,-0.0090000,8.5610000,0.0230000,-0.0230000,11.4785000,0.0009590,-0.0009590,2023-07-10,2022-11,2023-07-10
K2-32 b,K2-32,1,2,4,Transit,2016,K2,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,8.99200000,0.00008000,-0.00008000,0,0.079500,0.000660,-0.000620,0,5.299,0.191,-0.191,0,0.473,0.017,-0.017,0,15.00000,1.80000,-1.70000,0,0.04720,0.00566,-0.00535,0,Mass,0.030000,0.032000,-0.021000,0,,,,,837,13,-14,0,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,,5271.00,39.00,-35.00,0,0.86,0.02,-0.02,0,0.83,0.02,-0.02,0,-0.060,0.030,-0.030,0,[Fe/H],4.49,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.4260080,-19d32m34.98s,-19.5430504,157.6820000,1.3090000,-1.2880000,12.3040000,0.0920000,-0.0920000,9.8210000,0.0190000,-0.0190000,12.0036000,0.0002590,-0.0002590,2021-05-17,2020-08,2021-05-17
K2-32 c,K2-32,1,2,4,Transit,2016,K2,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,20.66093000,0.00080000,-0.00079000,0,0.138430,0.001150,-0.001080,0,3.134,0.123,-0.102,0,0.280,0.011,-0.009,0,8.10000,2.40000,-2.40000,0,0.02549,0.00755,-0.00755,0,Mass,0.049000,0.046000,-0.035000,0,,,,,634,9,-11,0,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,,5271.00,39.00,-35.00,0,0.86,0.02,-0.02,0,0.83,0.02,-0.02,0,-0.060,0.030,-0.030,0,[Fe/H],4.49,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.4260080,-19d32m34.98s,-19.5430504,157.6820000,1.3090000,-1.2880000,12.3040000,0.0920000,-0.0920000,9.8210000,0.0190000,-0.0190000,12.0036000,0.0002590,-0.0002590,2021-05-17,2020-08,2021-05-17
K2-32 d,K2-32,1,2,4,Transit,2016,K2,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,31.71701000,0.00101000,-0.00096000,0,0.184220,0.001520,-0.001440,0,3.484,0.112,-0.129,0,0.311,0.010,-0.012,0,6.70000,2.50000,-2.50000,0,0.02108,0.00787,-0.00787,0,Mass,0.050000,0.053000,-0.035000,0,,,,,550,8,-9,0,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,,5271.00,39.00,-35.00,0,0.86,0.02,-0.02,0,0.83,0.02,-0.02,0,-0.060,0.030,-0.030,0,[Fe/H],4.49,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.4260080,-19d32m34.98s,-19.5430504,157.6820000,1.3090000,-1.2880000,12.3040000,0.0920000,-0.0920000,9.8210000,0.0190000,-0.0190000,12.0036000,0.0002590,-0.0002590,2021-05-17,2020-08,2021-05-17
K2-32 e,K2-32,1,2,4,Transit,2019,K2,Published Confirmed,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,4.34934000,0.00039000,-0.00039000,0,0.048990,0.000410,-0.000380,0,1.212,0.052,-0.046,0,0.108,0.005,-0.004,0,2.10000,1.30000,-1.10000,0,0.00661,0.00409,-0.00346,0,Mass,0.043000,0.048000,-0.030000,0,,,,,1066,16,-18,0,0,<a refstr=LILLO_BOX_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020A&A...640A..48L/abstract target=ref>Lillo-Box et al. 2020</a>,,5271.00,39.00,-35.00,0,0.86,0.02,-0.02,0,0.83,0.02,-0.02,0,-0.060,0.030,-0.030,0,[Fe/H],4.49,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h49m42.24s,252.4260080,-19d32m34.98s,-19.5430504,157.6820000,1.3090000,-1.2880000,12.3040000,0.0920000,-0.0920000,9.8210000,0.0190000,-0.0190000,12.0036000,0.0002590,-0.0002590,2021-05-17,2020-08,2021-05-17
K2-352 b,K2-352,1,1,3,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,3.66591200,0.00027300,-0.00029500,0,,,,,1.370,0.100,-0.070,0,0.122,0.009,-0.006,0,,,,,,,,,,,,,,,,,,1160,16,-15,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5791.00,81.00,-81.00,0,0.95,0.02,-0.02,0,0.98,0.04,-0.04,0,-0.050,0.070,-0.070,0,[Fe/H],4.47,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h21m46.84s,140.4451478,+18d28m10.66s,18.4696280,176.0510000,1.8950000,-1.8550000,11.1250000,0.0160000,-0.0160000,9.6910000,0.0200000,-0.0200000,11.1147000,0.0008790,-0.0008790,2021-08-23,2021-08,2021-08-23
K2-352 c,K2-352,1,1,3,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,8.23488500,0.00050800,-0.00047500,0,,,,,1.920,0.130,-0.070,0,0.171,0.012,-0.006,0,,,,,,,,,,,,,,,,,,885,12,-14,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5791.00,81.00,-81.00,0,0.95,0.02,-0.02,0,0.98,0.04,-0.04,0,-0.050,0.070,-0.070,0,[Fe/H],4.47,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h21m46.84s,140.4451478,+18d28m10.66s,18.4696280,176.0510000,1.8950000,-1.8550000,11.1250000,0.0160000,-0.0160000,9.6910000,0.0200000,-0.0200000,11.1147000,0.0008790,-0.0008790,2021-08-23,2021-08,2021-08-23
K2-352 d,K2-352,1,1,3,Transit,2021,K2,Published Confirmed,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,14.87138700,0.00091600,-0.00093600,0,,,,,2.230,0.130,-0.090,0,0.199,0.012,-0.008,0,,,,,,,,,,,,,,,,,,727,10,-10,0,0,<a refstr=DE_LEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.tmp.2120D/abstract target=ref>de Leon et al. 2021</a>,,5791.00,81.00,-81.00,0,0.95,0.02,-0.02,0,0.98,0.04,-0.04,0,-0.050,0.070,-0.070,0,[Fe/H],4.47,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h21m46.84s,140.4451478,+18d28m10.66s,18.4696280,176.0510000,1.8950000,-1.8550000,11.1250000,0.0160000,-0.0160000,9.6910000,0.0200000,-0.0200000,11.1147000,0.0008790,-0.0008790,2021-08-23,2021-08,2021-08-23
K2-368 b,K2-368,1,1,3,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,5.02559800,0.00028700,-0.00034200,0,,,,,1.332,0.107,-0.100,0,0.119,0.010,-0.009,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4663.00,138.00,-138.00,0,0.66,0.05,-0.04,0,0.75,0.33,-0.23,0,-0.250,0.235,-0.235,0,[Fe/H],4.67,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h10m32.58s,332.6357627,-11d09m58.02s,-11.1661157,206.6080000,1.2730000,-1.2580000,13.5810000,0.1260000,-0.1260000,11.0420000,0.0210000,-0.0210000,13.2207000,0.0004550,-0.0004550,2022-03-16,2022-03,2022-03-16
K2-368 c,K2-368,1,1,3,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,9.66018600,0.00116400,-0.00116900,0,,,,,1.361,0.114,-0.106,0,0.121,0.010,-0.009,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4663.00,138.00,-138.00,0,0.66,0.05,-0.04,0,0.75,0.33,-0.23,0,-0.250,0.235,-0.235,0,[Fe/H],4.67,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h10m32.58s,332.6357627,-11d09m58.02s,-11.1661157,206.6080000,1.2730000,-1.2580000,13.5810000,0.1260000,-0.1260000,11.0420000,0.0210000,-0.0210000,13.2207000,0.0004550,-0.0004550,2022-03-16,2022-03,2022-03-16
K2-368 d,K2-368,1,1,3,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,20.20108500,0.00235400,-0.00273600,0,,,,,1.948,0.152,-0.143,0,0.174,0.014,-0.013,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4663.00,138.00,-138.00,0,0.66,0.05,-0.04,0,0.75,0.33,-0.23,0,-0.250,0.235,-0.235,0,[Fe/H],4.67,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h10m32.58s,332.6357627,-11d09m58.02s,-11.1661157,206.6080000,1.2730000,-1.2580000,13.5810000,0.1260000,-0.1260000,11.0420000,0.0210000,-0.0210000,13.2207000,0.0004550,-0.0004550,2022-03-16,2022-03,2022-03-16
K2-37 b,K2-37,1,1,3,Transit,2016,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,4.44117000,0.00075000,-0.00075000,0,0.051100,0.000900,-0.000900,0,1.610,0.170,-0.170,0,0.144,0.015,-0.015,0,,,,,,,,,,,,,,213.30,27.80,-27.80,0,974,32,-32,0,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,G3 V,5413.00,60.00,-60.00,0,0.85,0.04,-0.04,0,0.90,0.05,-0.05,0,-0.030,0.040,-0.040,0,[Fe/H],4.52,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h13m48.23s,243.4509662,-24d47m13.39s,-24.7870527,179.9430000,1.6030000,-1.5750000,12.5730000,0.0460000,-0.0460000,10.1420000,0.0210000,-0.0210000,12.2573000,0.0001500,-0.0001500,2016-07-06,2016-08,2016-07-07
K2-37 c,K2-37,1,1,3,Transit,2016,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,6.42904000,0.00036000,-0.00036000,0,0.065400,0.001100,-0.001100,0,2.750,0.270,-0.270,0,0.245,0.024,-0.024,0,,,,,,,,,,,,,,130.30,16.90,-16.90,0,861,28,-28,0,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,G3 V,5413.00,60.00,-60.00,0,0.85,0.04,-0.04,0,0.90,0.05,-0.05,0,-0.030,0.040,-0.040,0,[Fe/H],4.52,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h13m48.23s,243.4509662,-24d47m13.39s,-24.7870527,179.9430000,1.6030000,-1.5750000,12.5730000,0.0460000,-0.0460000,10.1420000,0.0210000,-0.0210000,12.2573000,0.0001500,-0.0001500,2016-07-06,2016-08,2016-07-07
K2-37 d,K2-37,1,1,3,Transit,2016,K2,Published Confirmed,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,14.09189000,0.00135000,-0.00135000,0,0.110300,0.001800,-0.001800,0,2.730,0.360,-0.360,0,0.244,0.032,-0.032,0,,,,,,,,,,,,,,45.70,6.00,-6.00,0,663,22,-22,0,0,<a refstr=SINUKOFF_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...827...78S/abstract target=ref>Sinukoff et al. 2016</a>,G3 V,5413.00,60.00,-60.00,0,0.85,0.04,-0.04,0,0.90,0.05,-0.05,0,-0.030,0.040,-0.040,0,[Fe/H],4.52,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h13m48.23s,243.4509662,-24d47m13.39s,-24.7870527,179.9430000,1.6030000,-1.5750000,12.5730000,0.0460000,-0.0460000,10.1420000,0.0210000,-0.0210000,12.2573000,0.0001500,-0.0001500,2016-07-06,2016-08,2016-07-07
K2-381 b,K2-381,1,1,3,Transit,2022,K2,Published Confirmed,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,7.93893340,0.00059600,-0.00059200,0,,,,,1.075,0.142,-0.104,0,0.096,0.013,-0.009,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHRISTIANSEN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220302087C/abstract target=ref>Christiansen et al. 2022</a>,,4473.00,138.00,-138.00,0,0.68,0.05,-0.05,0,0.75,0.34,-0.24,0,-0.244,0.235,-0.235,0,[Fe/H],4.65,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h12m06.42s,288.0267612,-21d00m27.28s,-21.0075789,145.7010000,1.0820000,-1.0670000,12.8830000,0.0690000,-0.0690000,10.3020000,0.0210000,-0.0210000,12.6373000,0.0002520,-0.0002520,2022-03-16,2022-03,2022-03-16
